h3,pop,kab
866520817ffffff,4130.0,243
86652081fffffff,4.0,243
866520827ffffff,3980.0,243
86652082fffffff,6007.0,243
866520837ffffff,5927.0,243
86652084fffffff,5.0,363
866520857ffffff,1.0,363
866520877ffffff,5.0,243
866520887ffffff,5416.0,243
86652088fffffff,31406.0,243
8665208a7ffffff,1050.0,243
8665208afffffff,68369.0,243
8665208c7ffffff,3.0,243
8665208d7ffffff,10115.0,243
8665208e7ffffff,2.0,243
8665208f7ffffff,1157.0,243
866520907ffffff,3817.0,243
86652090fffffff,9107.0,243
866520917ffffff,754.0,243
86652091fffffff,4773.0,243
866520927ffffff,196.0,243
86652092fffffff,8508.0,243
866520937ffffff,145.0,243
866520947ffffff,8817.0,243
866520957ffffff,5250.0,243
86652095fffffff,2553.0,243
866520967ffffff,2309.0,243
866520977ffffff,12434.0,243
86652098fffffff,3718.0,243
8665209a7ffffff,2.0,243
8665209afffffff,6510.0,243
866520a07ffffff,536.0,363
866520a0fffffff,27.0,363
866520a17ffffff,75.0,363
866520a1fffffff,1359.0,363
866520a27ffffff,1619.0,363
866520a2fffffff,2795.0,363
866520a37ffffff,620.0,363
866520a47ffffff,50.0,363
866520a4fffffff,154.0,363
866520a57ffffff,141.0,363
866520a5fffffff,1817.0,363
866520a67ffffff,570.0,363
866520a6fffffff,240.0,363
866520a77ffffff,31.0,363
866520a87ffffff,463.0,363
866520a8fffffff,1868.0,363
866520a9fffffff,30.0,363
866520aa7ffffff,1434.0,363
866520aafffffff,238.0,363
866520ac7ffffff,1352.0,363
866520acfffffff,640.0,363
866520ad7ffffff,1859.0,363
866520adfffffff,888.0,363
866520ae7ffffff,2239.0,363
866520aefffffff,698.0,363
866520af7ffffff,8.0,363
866520b07ffffff,606.0,363
866520b0fffffff,1619.0,363
866520b17ffffff,7236.0,363
866520b1fffffff,8834.0,363
866520b27ffffff,3549.0,363
866520b2fffffff,99.0,363
866520b37ffffff,1.0,363
866520b47ffffff,767.0,363
866520b4fffffff,904.0,363
866520b57ffffff,234.0,363
866520b5fffffff,180.0,363
866520b67ffffff,207.0,367
866520b6fffffff,1053.0,367
866520b77ffffff,265.0,363
866520b87ffffff,1120.0,363
866520b8fffffff,129.0,363
866520ba7ffffff,592.0,363
866520bafffffff,1508.0,363
866520c27ffffff,5.0,245
866520c2fffffff,3.0,245
866520c47ffffff,9.0,243
866520c4fffffff,5.0,243
866520c5fffffff,1.0,243
866520d07ffffff,1061.0,245
866520d0fffffff,40.0,245
866520d17ffffff,1.0,245
866520d27ffffff,5164.0,245
866520d2fffffff,3.0,245
866520d37ffffff,655.0,245
866520d47ffffff,7.0,245
866520d57ffffff,23.0,245
866521007ffffff,3780.0,370
86652100fffffff,2404.0,370
866521017ffffff,325.0,370
86652101fffffff,961.0,370
866521027ffffff,666.0,370
86652102fffffff,3662.0,370
866521047ffffff,47.0,370
86652104fffffff,151.0,370
866521057ffffff,1185.0,359
86652105fffffff,81.0,359
866521067ffffff,36.0,370
86652106fffffff,294.0,370
866521077ffffff,698.0,370
866521087ffffff,10627.0,370
86652108fffffff,1237.0,359
866521097ffffff,1009.0,370
86652109fffffff,2350.0,359
8665210a7ffffff,3211.0,370
8665210afffffff,1333.0,370
8665210b7ffffff,1617.0,370
8665210c7ffffff,2381.0,359
8665210d7ffffff,1004.0,359
8665210dfffffff,177.0,359
8665210e7ffffff,16.0,359
8665210efffffff,334.0,359
8665210f7ffffff,55.0,359
86652110fffffff,145.0,370
86652112fffffff,54.0,370
866521147ffffff,19970.0,370
86652114fffffff,3440.0,370
866521157ffffff,129.0,370
86652115fffffff,717.0,370
866521167ffffff,892.0,370
86652116fffffff,3697.0,370
866521177ffffff,258.0,370
866521187ffffff,358.0,363
86652118fffffff,28.0,370
866521197ffffff,121.0,363
86652119fffffff,530.0,363
8665211a7ffffff,64.0,370
8665211afffffff,1019.0,370
8665211b7ffffff,167.0,363
86652120fffffff,1083.0,370
86652121fffffff,1464.0,370
866521227ffffff,68.0,370
86652122fffffff,407.0,370
866521237ffffff,270.0,370
866521247ffffff,93.0,359
86652124fffffff,326.0,370
866521257ffffff,1214.0,359
86652125fffffff,1350.0,359
866521267ffffff,34.0,370
86652126fffffff,75.0,370
866521277ffffff,1306.0,370
8665212c7ffffff,1137.0,359
8665212cfffffff,2863.0,359
8665212d7ffffff,6.0,359
8665212dfffffff,666.0,359
8665212e7ffffff,1400.0,359
8665212efffffff,1041.0,359
8665212f7ffffff,130.0,359
866521307ffffff,167.0,370
86652130fffffff,794.0,370
866521317ffffff,464.0,370
86652131fffffff,137.0,370
866521327ffffff,174.0,370
86652132fffffff,2824.0,370
866521337ffffff,4965.0,370
866521347ffffff,459.0,370
86652134fffffff,95.0,370
866521357ffffff,2270.0,370
86652135fffffff,556.0,370
866521367ffffff,5.0,370
86652136fffffff,143.0,370
866521377ffffff,7989.0,370
8665213a7ffffff,1.0,370
8665213afffffff,6.0,370
866521407ffffff,1700.0,363
86652140fffffff,10.0,363
866521417ffffff,913.0,359
86652141fffffff,2146.0,359
866521427ffffff,563.0,363
866521437ffffff,838.0,359
866521447ffffff,1.0,363
86652144fffffff,4477.0,359
86652145fffffff,13592.0,359
86652146fffffff,5918.0,359
866521487ffffff,2139.0,359
86652148fffffff,1163.0,359
866521497ffffff,2589.0,359
86652149fffffff,1561.0,359
8665214a7ffffff,422.0,359
8665214afffffff,2323.0,359
8665214b7ffffff,5862.0,359
8665214c7ffffff,1000.0,359
8665214cfffffff,5833.0,359
8665214d7ffffff,5024.0,359
8665214dfffffff,7629.0,359
8665214efffffff,249.0,363
8665214f7ffffff,3341.0,359
866521507ffffff,4673.0,363
86652150fffffff,30.0,363
866521517ffffff,1028.0,359
86652151fffffff,5062.0,363
86652152fffffff,376.0,363
866521567ffffff,19.0,363
866521587ffffff,292.0,359
86652158fffffff,3752.0,359
8665215afffffff,2472.0,359
86652160fffffff,5.0,359
866521617ffffff,523.0,359
866521637ffffff,2.0,359
866521687ffffff,488.0,359
86652168fffffff,5115.0,359
866521697ffffff,2257.0,359
8665216a7ffffff,2024.0,359
8665216afffffff,3639.0,359
8665216b7ffffff,5638.0,359
8665216c7ffffff,39.0,359
8665216cfffffff,45.0,359
8665216d7ffffff,364.0,359
8665216dfffffff,84.0,359
8665216efffffff,17.0,359
8665216f7ffffff,267.0,359
866521707ffffff,6.0,359
866521717ffffff,51.0,359
866521727ffffff,154.0,359
86652172fffffff,1.0,359
866521737ffffff,698.0,359
866521787ffffff,569.0,359
86652178fffffff,220.0,359
866521797ffffff,34275.0,359
86652179fffffff,84.0,359
8665217a7ffffff,2397.0,359
8665217afffffff,124.0,359
8665217b7ffffff,804.0,359
866521807ffffff,69.0,367
866521827ffffff,31.0,367
86652182fffffff,209.0,367
86652184fffffff,15.0,367
866521857ffffff,6.0,367
86652185fffffff,109.0,370
866521867ffffff,1.0,367
86652186fffffff,514.0,367
866521877ffffff,346.0,367
86652189fffffff,78.0,370
8665218cfffffff,112.0,370
8665218d7ffffff,1.0,370
8665218dfffffff,74.0,370
8665218e7ffffff,13.0,370
8665218efffffff,7.0,370
8665218f7ffffff,196.0,370
866521947ffffff,32.0,367
86652194fffffff,209.0,367
866521957ffffff,425.0,367
86652195fffffff,1073.0,367
866521967ffffff,328.0,367
86652196fffffff,901.0,367
866521977ffffff,82.0,367
866521a07ffffff,9507.0,370
866521a0fffffff,15292.0,370
866521a17ffffff,13862.0,370
866521a1fffffff,11087.0,370
866521a27ffffff,2423.0,370
866521a2fffffff,9535.0,370
866521a37ffffff,1396.0,370
866521a47ffffff,2513.0,370
866521a4fffffff,5723.0,370
866521a57ffffff,2138.0,370
866521a5fffffff,4170.0,370
866521a67ffffff,1077.0,370
866521a6fffffff,681.0,367
866521a77ffffff,1046.0,370
866521a87ffffff,2140.0,370
866521a8fffffff,339.0,370
866521a97ffffff,3038.0,370
866521a9fffffff,525.0,370
866521aa7ffffff,5433.0,370
866521aafffffff,5266.0,370
866521ab7ffffff,4847.0,370
866521ac7ffffff,900.0,370
866521acfffffff,532.0,370
866521ad7ffffff,2515.0,370
866521adfffffff,1913.0,370
866521ae7ffffff,3466.0,370
866521aefffffff,598.0,370
866521af7ffffff,9220.0,370
866521b07ffffff,160.0,367
866521b0fffffff,9674.0,370
866521b17ffffff,40.0,367
866521b1fffffff,1400.0,370
866521b27ffffff,932.0,367
866521b2fffffff,5883.0,367
866521b37ffffff,324.0,367
866521b47ffffff,7422.0,370
866521b4fffffff,2094.0,370
866521b57ffffff,8137.0,370
866521b5fffffff,3550.0,370
866521b67ffffff,44122.0,367
866521b6fffffff,3897.0,367
866521b77ffffff,10512.0,367
866521b87ffffff,10401.0,370
866521b8fffffff,13001.0,370
866521b97ffffff,220.0,370
866521b9fffffff,710.0,370
866521ba7ffffff,152.0,370
866521bafffffff,4620.0,370
866521bb7ffffff,159.0,370
866521c07ffffff,966.0,363
866521c0fffffff,4789.0,363
866521c17ffffff,3759.0,363
866521c1fffffff,1914.0,363
866521c27ffffff,33.0,363
866521c2fffffff,31.0,363
866521c37ffffff,5578.0,363
866521c47ffffff,83.0,363
866521c4fffffff,1161.0,370
866521c57ffffff,2060.0,363
866521c5fffffff,2808.0,363
866521c67ffffff,1574.0,363
866521c6fffffff,3824.0,370
866521c77ffffff,970.0,363
866521c87ffffff,488.0,363
866521c8fffffff,3231.0,363
866521c9fffffff,2.0,363
866521ca7ffffff,2611.0,363
866521cafffffff,1380.0,363
866521cc7ffffff,7705.0,363
866521ccfffffff,863.0,363
866521cd7ffffff,5347.0,363
866521cdfffffff,450.0,363
866521ce7ffffff,1856.0,363
866521cefffffff,6.0,363
866521cf7ffffff,1442.0,363
866521d07ffffff,49.0,363
866521d0fffffff,21.0,363
866521d17ffffff,187.0,363
866521d1fffffff,1212.0,363
866521d27ffffff,11.0,370
866521d2fffffff,3.0,363
866521d37ffffff,70.0,363
866521d47ffffff,223.0,363
866521d4fffffff,214.0,370
866521d5fffffff,103.0,363
866521d67ffffff,381.0,370
866521d77ffffff,184.0,363
866521d87ffffff,56386.0,363
866521d8fffffff,12567.0,363
866521d97ffffff,16026.0,363
866521d9fffffff,9835.0,363
866521da7ffffff,1330.0,363
866521dafffffff,1305.0,363
866521db7ffffff,1621.0,363
866523307ffffff,5.0,359
866523327ffffff,3.0,359
866523b27ffffff,1844.0,359
866523b2fffffff,2899.0,359
866523b4fffffff,2250.0,359
866523b67ffffff,5284.0,359
866523b6fffffff,11651.0,359
866523b77ffffff,2967.0,359
866524087ffffff,318.0,245
866524097ffffff,48.0,245
86652409fffffff,2.0,245
8665240b7ffffff,262.0,245
866524197ffffff,198.0,245
8665241b7ffffff,40.0,245
866524207ffffff,3009.0,243
866524217ffffff,1335.0,243
86652421fffffff,245.0,243
866524227ffffff,1.0,360
86652422fffffff,10455.0,360
866524237ffffff,2009.0,243
866524247ffffff,861.0,360
86652424fffffff,1227.0,360
866524257ffffff,236.0,360
86652425fffffff,1657.0,360
866524267ffffff,585.0,360
86652426fffffff,3409.0,360
866524277ffffff,2403.0,360
866524287ffffff,168.0,243
86652428fffffff,83.0,243
866524297ffffff,19.0,243
86652429fffffff,185.0,243
8665242a7ffffff,4.0,243
8665242b7ffffff,1108.0,243
8665242c7ffffff,2544.0,243
8665242d7ffffff,4443.0,243
8665242dfffffff,23897.0,243
866524327ffffff,47.0,360
86652432fffffff,1946.0,360
866524347ffffff,586.0,360
86652434fffffff,630.0,360
866524357ffffff,1978.0,360
86652435fffffff,1637.0,360
866524367ffffff,2403.0,360
86652436fffffff,1359.0,360
866524377ffffff,11271.0,360
866524387ffffff,9.0,243
86652438fffffff,6.0,243
86652439fffffff,190.0,243
866524407ffffff,703.0,245
86652440fffffff,13017.0,245
866524417ffffff,2.0,245
86652441fffffff,10157.0,245
866524427ffffff,124.0,245
86652442fffffff,3907.0,245
866524437ffffff,124.0,242
866524457ffffff,2269.0,245
866524477ffffff,4699.0,245
866524487ffffff,12.0,242
86652448fffffff,1474.0,242
866524497ffffff,5813.0,242
86652449fffffff,1276.0,242
8665244b7ffffff,10182.0,242
8665244c7ffffff,9382.0,245
8665244cfffffff,15240.0,245
8665244d7ffffff,1230.0,245
8665244dfffffff,1570.0,245
8665244e7ffffff,10029.0,245
8665244efffffff,11505.0,245
8665244f7ffffff,1188.0,245
86652450fffffff,1114.0,245
86652451fffffff,2594.0,245
86652452fffffff,3.0,245
866524547ffffff,240.0,245
866524557ffffff,3632.0,245
86652455fffffff,3270.0,245
866524567ffffff,82.0,245
86652456fffffff,85.0,245
866524577ffffff,1573.0,245
866524587ffffff,470.0,246
86652458fffffff,323.0,242
866524597ffffff,30722.0,246
86652459fffffff,206.0,246
8665245afffffff,413.0,242
8665245b7ffffff,1608.0,246
866524607ffffff,690.0,243
86652460fffffff,1414.0,243
866524617ffffff,297.0,243
86652461fffffff,349.0,243
866524627ffffff,858.0,243
86652462fffffff,333.0,243
866524637ffffff,65.0,243
866524647ffffff,251.0,243
86652464fffffff,4.0,243
866524657ffffff,1468.0,243
86652465fffffff,10.0,243
866524667ffffff,6398.0,243
86652466fffffff,29.0,243
866524677ffffff,910.0,243
866524687ffffff,10544.0,245
86652468fffffff,701.0,245
866524697ffffff,121032.0,245
86652469fffffff,839.0,245
8665246a7ffffff,4513.0,245
8665246afffffff,189.0,245
8665246b7ffffff,46014.0,245
8665246c7ffffff,9.0,245
8665246d7ffffff,1889.0,245
8665246e7ffffff,548.0,243
8665246efffffff,3.0,243
8665246f7ffffff,3077.0,245
866524707ffffff,2.0,243
866524717ffffff,17.0,243
86652471fffffff,488.0,243
86652474fffffff,210.0,243
866524757ffffff,34.0,243
86652475fffffff,18.0,243
866524787ffffff,1.0,245
86652478fffffff,1069.0,245
866524797ffffff,2989.0,245
86652479fffffff,586.0,245
8665247b7ffffff,4.0,245
866524817ffffff,290.0,247
8665248a7ffffff,245.0,247
8665248afffffff,272.0,247
866524987ffffff,406.0,247
866524997ffffff,179.0,247
86652499fffffff,2.0,247
8665249b7ffffff,441.0,247
866524a07ffffff,3756.0,360
866524a0fffffff,1268.0,360
866524a1fffffff,1496.0,360
866524a27ffffff,770.0,360
866524a2fffffff,154.0,360
866524a47ffffff,657.0,360
866524a4fffffff,1212.0,360
866524a57ffffff,1564.0,360
866524a5fffffff,1502.0,360
866524a67ffffff,1623.0,360
866524a6fffffff,39.0,360
866524a77ffffff,1818.0,360
866524a8fffffff,347.0,360
866524aafffffff,1359.0,360
866524ac7ffffff,586.0,360
866524acfffffff,2719.0,360
866524ad7ffffff,1377.0,360
866524adfffffff,17475.0,360
866524ae7ffffff,148.0,360
866524aefffffff,1058.0,360
866524af7ffffff,3005.0,360
866524b47ffffff,1.0,360
866524b4fffffff,3.0,360
866524b57ffffff,1861.0,360
866524b5fffffff,1778.0,360
866524c07ffffff,161.0,247
866524c0fffffff,203.0,247
866524c17ffffff,1089.0,247
866524c1fffffff,11.0,247
866524c27ffffff,518.0,247
866524c2fffffff,331.0,247
866524c37ffffff,540.0,247
866524c47ffffff,3.0,247
866524c67ffffff,7.0,247
866524c77ffffff,6.0,247
866524ccfffffff,202.0,245
866524cdfffffff,415.0,245
866524ce7ffffff,246.0,247
866524cefffffff,14.0,245
866524d1fffffff,415.0,247
866524d2fffffff,200.0,247
866524d47ffffff,891.0,247
866524d4fffffff,3.0,247
866524d57ffffff,583.0,247
866524d5fffffff,200.0,247
866524d67ffffff,284.0,247
866524d6fffffff,76.0,247
866524d77ffffff,175.0,247
866524dafffffff,261.0,247
866525007ffffff,149.0,360
86652500fffffff,203.0,367
866525017ffffff,1273.0,360
86652501fffffff,2274.0,367
866525027ffffff,610.0,360
866525037ffffff,685.0,360
866525047ffffff,64.0,367
86652504fffffff,27.0,367
866525057ffffff,14.0,367
866525067ffffff,6.0,360
866525077ffffff,3.0,360
866525087ffffff,545.0,367
86652508fffffff,119.0,367
86652509fffffff,10.0,367
8665250a7ffffff,1392.0,367
8665250afffffff,2900.0,367
8665250b7ffffff,528.0,367
8665250c7ffffff,77.0,367
8665250cfffffff,38.0,367
8665250d7ffffff,390.0,367
8665250dfffffff,476.0,367
8665250e7ffffff,1786.0,367
8665250efffffff,603.0,367
8665250f7ffffff,828.0,367
866525107ffffff,185.0,360
86652510fffffff,16.0,360
866525117ffffff,1262.0,360
86652511fffffff,357.0,360
866525127ffffff,136.0,360
86652512fffffff,31.0,360
866525137ffffff,297.0,360
86652514fffffff,22.0,360
866525157ffffff,17.0,360
86652516fffffff,1.0,360
866525177ffffff,20.0,360
866525187ffffff,686.0,360
86652518fffffff,1308.0,360
866525197ffffff,438.0,360
86652519fffffff,425.0,360
8665251a7ffffff,917.0,360
8665251afffffff,86.0,360
8665251b7ffffff,1433.0,360
866525207ffffff,1436.0,367
866525217ffffff,584.0,367
86652521fffffff,275.0,367
866525237ffffff,1572.0,367
866525247ffffff,3705.0,367
86652524fffffff,1144.0,367
866525257ffffff,4001.0,367
86652525fffffff,211.0,367
866525267ffffff,2525.0,367
86652526fffffff,2792.0,367
866525297ffffff,52.0,367
8665252afffffff,68.0,367
8665252cfffffff,2064.0,367
8665252efffffff,2250.0,367
866525317ffffff,309.0,367
86652531fffffff,5369.0,367
866525347ffffff,163.0,367
86652534fffffff,1842.0,367
866525357ffffff,259.0,367
866525367ffffff,15.0,367
86652536fffffff,2879.0,367
866525387ffffff,149.0,367
866525397ffffff,37.0,367
8665253a7ffffff,178.0,367
8665253afffffff,209.0,367
8665253b7ffffff,31.0,367
866525407ffffff,498.0,367
866525417ffffff,176.0,367
86652541fffffff,375.0,367
866525427ffffff,258.0,367
86652542fffffff,46.0,367
866525437ffffff,2985.0,367
866525457ffffff,101.0,367
86652545fffffff,3.0,367
866525467ffffff,60.0,367
866525477ffffff,385.0,367
866525487ffffff,1742.0,367
86652548fffffff,30.0,367
866525497ffffff,4.0,367
8665254a7ffffff,146.0,367
8665254afffffff,862.0,367
8665254b7ffffff,458.0,367
8665254c7ffffff,222.0,367
8665254cfffffff,29.0,367
8665254dfffffff,3544.0,363
8665254e7ffffff,4857.0,367
8665254efffffff,32.0,367
8665254f7ffffff,14.0,367
866525507ffffff,181.0,360
86652550fffffff,428.0,367
866525517ffffff,406.0,360
86652551fffffff,1636.0,367
866525527ffffff,169.0,360
86652552fffffff,53.0,360
866525537ffffff,663.0,360
866525547ffffff,1295.0,367
86652554fffffff,2313.0,367
866525557ffffff,1317.0,367
86652555fffffff,79.0,367
866525567ffffff,440.0,360
86652556fffffff,769.0,367
866525577ffffff,1082.0,360
866525587ffffff,1113.0,367
86652558fffffff,1570.0,367
86652559fffffff,1942.0,367
8665255a7ffffff,662.0,367
8665255afffffff,7928.0,367
8665255b7ffffff,106.0,360
866525687ffffff,47.0,370
86652568fffffff,31.0,370
866525697ffffff,142.0,363
86652569fffffff,78.0,363
8665256a7ffffff,60.0,367
8665256afffffff,33.0,370
8665256b7ffffff,300.0,370
8665256c7ffffff,1.0,370
8665256d7ffffff,4.0,370
8665256dfffffff,3.0,370
8665256f7ffffff,90.0,370
866525757ffffff,1.0,367
866525767ffffff,15.0,367
866525777ffffff,15.0,367
866525787ffffff,90.0,367
86652578fffffff,53.0,367
866525797ffffff,660.0,367
86652579fffffff,68.0,367
8665257a7ffffff,2.0,367
8665257b7ffffff,37.0,367
866525807ffffff,1043.0,360
86652580fffffff,102.0,360
866525817ffffff,2155.0,360
86652581fffffff,280.0,360
866525827ffffff,3205.0,360
86652582fffffff,1974.0,360
866525837ffffff,4109.0,360
866525847ffffff,6.0,360
86652584fffffff,36.0,360
866525857ffffff,43.0,360
86652585fffffff,38.0,360
866525867ffffff,143.0,360
86652586fffffff,183.0,360
866525877ffffff,931.0,360
866525887ffffff,2008.0,360
86652588fffffff,680.0,360
866525897ffffff,141.0,360
86652589fffffff,15.0,360
8665258a7ffffff,1434.0,360
8665258afffffff,4512.0,360
8665258b7ffffff,4504.0,360
8665258c7ffffff,125.0,360
8665258cfffffff,533.0,360
8665258d7ffffff,32.0,360
8665258e7ffffff,1162.0,360
8665258efffffff,51.0,360
8665258f7ffffff,3098.0,360
866525907ffffff,15336.0,360
86652590fffffff,55148.0,360
866525917ffffff,4583.0,360
86652591fffffff,25865.0,360
866525927ffffff,3362.0,360
86652592fffffff,1785.0,360
866525937ffffff,1136.0,360
866525947ffffff,2447.0,360
86652594fffffff,3117.0,360
866525957ffffff,3049.0,360
86652595fffffff,4580.0,360
866525967ffffff,1362.0,360
86652596fffffff,13416.0,360
866525977ffffff,7035.0,360
866525987ffffff,682.0,360
86652598fffffff,2826.0,360
866525997ffffff,4680.0,360
86652599fffffff,4344.0,360
8665259a7ffffff,5257.0,360
8665259afffffff,1913.0,360
8665259b7ffffff,2372.0,360
866525a07ffffff,6.0,361
866525a0fffffff,1.0,361
866525a17ffffff,6.0,361
866525a1fffffff,10.0,361
866525a27ffffff,25.0,361
866525a37ffffff,1.0,361
866525a47ffffff,8.0,361
866525a4fffffff,93.0,361
866525a57ffffff,15.0,361
866525a5fffffff,2.0,361
866525a67ffffff,27.0,361
866525a6fffffff,115.0,361
866525a87ffffff,1.0,361
866525a8fffffff,4.0,361
866525a97ffffff,6.0,360
866525a9fffffff,6.0,361
866525aa7ffffff,32.0,360
866525aafffffff,58.0,361
866525ab7ffffff,14.0,360
866525ac7ffffff,6.0,361
866525acfffffff,1.0,367
866525ad7ffffff,6.0,361
866525aefffffff,1.0,361
866525af7ffffff,32.0,361
866525b07ffffff,60.0,360
866525b0fffffff,71.0,361
866525b17ffffff,1.0,360
866525b1fffffff,14.0,360
866525b27ffffff,483.0,360
866525b2fffffff,29.0,360
866525b37ffffff,4.0,360
866525b47ffffff,238.0,361
866525b4fffffff,17339.0,361
866525b57ffffff,1.0,361
866525b5fffffff,2.0,361
866525b67ffffff,5842.0,361
866525b6fffffff,22004.0,361
866525b77ffffff,42.0,361
866525b87ffffff,25.0,360
866525b8fffffff,53.0,360
866525b97ffffff,15.0,360
866525b9fffffff,93.0,360
866525ba7ffffff,10.0,360
866525bafffffff,26.0,360
866525bb7ffffff,40.0,360
866525c07ffffff,1191.0,360
866525c0fffffff,1495.0,360
866525c17ffffff,1904.0,360
866525c1fffffff,2173.0,360
866525c27ffffff,1052.0,360
866525c2fffffff,1101.0,360
866525c37ffffff,1336.0,360
866525c47ffffff,346.0,360
866525c4fffffff,969.0,360
866525c57ffffff,661.0,360
866525c5fffffff,1749.0,360
866525c67ffffff,1510.0,360
866525c6fffffff,1052.0,360
866525c77ffffff,579.0,360
866525c87ffffff,323.0,360
866525c8fffffff,1385.0,360
866525c97ffffff,2114.0,360
866525c9fffffff,2422.0,360
866525ca7ffffff,5055.0,360
866525cafffffff,715.0,360
866525cb7ffffff,2172.0,360
866525cc7ffffff,162.0,360
866525ccfffffff,660.0,360
866525cd7ffffff,433.0,360
866525cdfffffff,1019.0,360
866525ce7ffffff,1715.0,360
866525cefffffff,3214.0,360
866525cf7ffffff,664.0,360
866525d07ffffff,2932.0,360
866525d0fffffff,1376.0,360
866525d17ffffff,1908.0,360
866525d1fffffff,2486.0,360
866525d27ffffff,951.0,360
866525d2fffffff,2044.0,360
866525d37ffffff,7625.0,360
866525d47ffffff,859.0,360
866525d4fffffff,330.0,360
866525d57ffffff,1743.0,360
866525d5fffffff,1105.0,360
866525d67ffffff,3120.0,360
